Bundesland,Jahr,Monat,Mittelwert_Temp_C,n_Stationen
Baden-Wuerttemberg,1829,9,13.3,1
Baden-Wuerttemberg,1829,10,7.8,1
Baden-Wuerttemberg,1829,11,1.4,1
Baden-Wuerttemberg,1829,12,-6.1,1
Baden-Wuerttemberg,1830,1,-9.1,1
Baden-Wuerttemberg,1830,2,-2.2,1
Baden-Wuerttemberg,1830,3,6.8,1
Baden-Wuerttemberg,1830,4,12.1,1
Baden-Wuerttemberg,1830,5,15.4,1
Baden-Wuerttemberg,1830,6,16.4,1
Baden-Wuerttemberg,1830,7,20.1,1
Baden-Wuerttemberg,1830,8,18.3,1
Baden-Wuerttemberg,1830,9,13,1
Baden-Wuerttemberg,1830,10,8.8,1
Baden-Wuerttemberg,1830,11,6.2,1
Baden-Wuerttemberg,1830,12,0.6,1
Baden-Wuerttemberg,1831,1,-2.1,1
Baden-Wuerttemberg,1831,2,3.1,1
Baden-Wuerttemberg,1831,3,7,1
Baden-Wuerttemberg,1831,4,11.3,1
Baden-Wuerttemberg,1831,5,14.4,1
Baden-Wuerttemberg,1831,6,16.5,1
Baden-Wuerttemberg,1831,7,19.6,1
Baden-Wuerttemberg,1831,8,18.3,1
Baden-Wuerttemberg,1831,9,13.4,1
Baden-Wuerttemberg,1831,10,13.4,1
Baden-Wuerttemberg,1831,11,4.9,1
Baden-Wuerttemberg,1831,12,3,1
Baden-Wuerttemberg,1832,1,-0.9,1
Baden-Wuerttemberg,1832,2,1,1
Baden-Wuerttemberg,1832,3,4.1,1
Baden-Wuerttemberg,1832,4,9.6,1
Baden-Wuerttemberg,1832,5,13.3,1
Baden-Wuerttemberg,1832,6,16.1,1
Baden-Wuerttemberg,1832,7,18.7,1
Baden-Wuerttemberg,1832,8,19.3,1
Baden-Wuerttemberg,1832,9,13.3,1
Baden-Wuerttemberg,1832,10,8.9,1
Baden-Wuerttemberg,1832,11,3.3,1
Baden-Wuerttemberg,1832,12,1.6,1
Baden-Wuerttemberg,1833,1,-4.7,1
Baden-Wuerttemberg,1833,2,5.6,1
Baden-Wuerttemberg,1833,3,3.1,1
Baden-Wuerttemberg,1833,4,7.9,1
Baden-Wuerttemberg,1833,5,18.5,1
Baden-Wuerttemberg,1833,6,19.2,1
Baden-Wuerttemberg,1833,7,17.2,1
Baden-Wuerttemberg,1833,8,14.8,1
Baden-Wuerttemberg,1833,9,13.2,1
Baden-Wuerttemberg,1833,10,8.6,1
Baden-Wuerttemberg,1833,11,4.8,1
Baden-Wuerttemberg,1833,12,6,1
Baden-Wuerttemberg,1834,1,5.2,1
Baden-Wuerttemberg,1834,2,1.5,1
Baden-Wuerttemberg,1834,3,4.5,1
Baden-Wuerttemberg,1834,4,7.3,1
Baden-Wuerttemberg,1834,5,17.1,1
Baden-Wuerttemberg,1834,6,18.6,1
Baden-Wuerttemberg,1834,7,22.3,1
Baden-Wuerttemberg,1834,8,19.5,1
Baden-Wuerttemberg,1834,9,16.8,1
Baden-Wuerttemberg,1834,10,9.5,1
Baden-Wuerttemberg,1834,11,5.1,1
Baden-Wuerttemberg,1834,12,1.1,1
Baden-Wuerttemberg,1835,1,1,1
Baden-Wuerttemberg,1835,2,3.4,1
Baden-Wuerttemberg,1835,3,4.7,1
Baden-Wuerttemberg,1835,4,8.3,1
Baden-Wuerttemberg,1835,5,13.8,1
Baden-Wuerttemberg,1835,6,17.6,1
Baden-Wuerttemberg,1835,7,20.9,1
Baden-Wuerttemberg,1835,8,18.2,1
Baden-Wuerttemberg,1835,9,15.2,1
Baden-Wuerttemberg,1835,10,8.3,1
Baden-Wuerttemberg,1835,11,0.8,1
Baden-Wuerttemberg,1835,12,-2,1
Baden-Wuerttemberg,1836,1,-0.4,1
Baden-Wuerttemberg,1836,2,0.4,1
Baden-Wuerttemberg,1836,3,8.6,1
Baden-Wuerttemberg,1836,4,8.5,1
Baden-Wuerttemberg,1836,5,11.7,1
Baden-Wuerttemberg,1836,6,17.9,1
Baden-Wuerttemberg,1836,7,19.3,1
Baden-Wuerttemberg,1836,8,19.1,1
Baden-Wuerttemberg,1836,9,13.3,1
Baden-Wuerttemberg,1836,10,10.3,1
Baden-Wuerttemberg,1836,11,5.1,1
Baden-Wuerttemberg,1836,12,2.8,1
Baden-Wuerttemberg,1837,1,0.1,1
Baden-Wuerttemberg,1837,2,2.2,1
Baden-Wuerttemberg,1837,3,1.5,1
Baden-Wuerttemberg,1837,4,6.3,1
Baden-Wuerttemberg,1837,5,11.7,1
Baden-Wuerttemberg,1837,6,18.6,1
Baden-Wuerttemberg,1837,7,17.9,1
Baden-Wuerttemberg,1837,8,19.9,1
Baden-Wuerttemberg,1837,9,12.4,1
Baden-Wuerttemberg,1837,10,9.1,1
Baden-Wuerttemberg,1837,11,4.5,1
Baden-Wuerttemberg,1837,12,1.8,1
Baden-Wuerttemberg,1838,1,-6.7,1
Baden-Wuerttemberg,1838,2,-0.8,1
Baden-Wuerttemberg,1838,3,5,1
Baden-Wuerttemberg,1838,4,6.6,1
Baden-Wuerttemberg,1838,5,14.4,1
Baden-Wuerttemberg,1838,6,17.1,1
Baden-Wuerttemberg,1838,7,18.5,1
Baden-Wuerttemberg,1838,8,17.3,1
Baden-Wuerttemberg,1838,9,15.6,1
Baden-Wuerttemberg,1838,10,9.4,1
Baden-Wuerttemberg,1838,11,6.2,1
Baden-Wuerttemberg,1838,12,-0.2,1
Baden-Wuerttemberg,1839,1,-0.3,1
Baden-Wuerttemberg,1839,2,1.9,1
Baden-Wuerttemberg,1839,3,3.2,1
Baden-Wuerttemberg,1839,4,6.3,1
Baden-Wuerttemberg,1839,5,13.2,1
Baden-Wuerttemberg,1839,6,19.9,1
Baden-Wuerttemberg,1839,7,19.7,1
Baden-Wuerttemberg,1839,8,16.5,1
Baden-Wuerttemberg,1839,9,15.4,1
Baden-Wuerttemberg,1839,10,10.9,1
Baden-Wuerttemberg,1839,11,6.3,1
Baden-Wuerttemberg,1839,12,4.1,1
Baden-Wuerttemberg,1840,1,1.2,1
Baden-Wuerttemberg,1840,2,1.1,1
Baden-Wuerttemberg,1840,3,1.1,1
Baden-Wuerttemberg,1840,4,11.2,1
Baden-Wuerttemberg,1840,5,14.8,1
Baden-Wuerttemberg,1840,6,17.3,1
Baden-Wuerttemberg,1840,7,17.3,1
Baden-Wuerttemberg,1840,8,18.2,1
Baden-Wuerttemberg,1840,9,14.4,1
Baden-Wuerttemberg,1840,10,6.9,1
Baden-Wuerttemberg,1840,11,6.5,1
Baden-Wuerttemberg,1840,12,-5.7,1
Baden-Wuerttemberg,1841,1,0,1
Baden-Wuerttemberg,1841,2,-0.6,1
Baden-Wuerttemberg,1841,3,7.2,1
Baden-Wuerttemberg,1841,4,10.2,1
Baden-Wuerttemberg,1841,5,18.7,1
Baden-Wuerttemberg,1841,6,15.3,1
Baden-Wuerttemberg,1841,7,16.8,1
Baden-Wuerttemberg,1841,8,17.5,1
Baden-Wuerttemberg,1841,9,16.8,1
Baden-Wuerttemberg,1841,10,11.5,1
Baden-Wuerttemberg,1841,11,6.5,1
Baden-Wuerttemberg,1841,12,5,1
Baden-Wuerttemberg,1842,1,-3,1
Baden-Wuerttemberg,1842,2,0.5,1
Baden-Wuerttemberg,1842,3,6.5,1
Baden-Wuerttemberg,1842,4,8.9,1
Baden-Wuerttemberg,1842,5,16.1,1
Baden-Wuerttemberg,1842,6,19.1,1
Baden-Wuerttemberg,1842,7,19.4,1
Baden-Wuerttemberg,1842,8,21.7,1
Baden-Wuerttemberg,1842,9,14.7,1
Baden-Wuerttemberg,1842,10,6.7,1
Baden-Wuerttemberg,1842,11,2.8,1
Baden-Wuerttemberg,1842,12,1,1
Baden-Wuerttemberg,1843,1,1.5,1
Baden-Wuerttemberg,1843,2,3.7,1
Baden-Wuerttemberg,1843,3,5.1,1
Baden-Wuerttemberg,1843,4,10.2,1
Baden-Wuerttemberg,1843,5,13.2,1
Baden-Wuerttemberg,1843,6,15.1,1
Baden-Wuerttemberg,1843,7,18,1
Baden-Wuerttemberg,1843,8,18.5,1
Baden-Wuerttemberg,1843,9,14.4,1
Baden-Wuerttemberg,1843,10,9.9,1
Baden-Wuerttemberg,1843,11,5.9,1
Baden-Wuerttemberg,1843,12,1.8,1
Baden-Wuerttemberg,1844,1,-0.7,1
Baden-Wuerttemberg,1844,2,0.7,1
Baden-Wuerttemberg,1844,3,4.8,1
Baden-Wuerttemberg,1844,4,11.3,1
Baden-Wuerttemberg,1844,5,13.3,1
Baden-Wuerttemberg,1844,6,18.7,1
Baden-Wuerttemberg,1844,7,16.7,1
Baden-Wuerttemberg,1844,8,15.6,1
Baden-Wuerttemberg,1844,9,15.5,1
Baden-Wuerttemberg,1844,10,10.3,1
Baden-Wuerttemberg,1844,11,6.2,1
Baden-Wuerttemberg,1844,12,-2.5,1
Baden-Wuerttemberg,1845,1,-0.1,1
Baden-Wuerttemberg,1845,2,-6.1,1
Baden-Wuerttemberg,1845,3,-1.6,1
Baden-Wuerttemberg,1845,4,9.8,1
Baden-Wuerttemberg,1845,5,11.6,1
Baden-Wuerttemberg,1845,6,18.5,1
Baden-Wuerttemberg,1845,7,19.5,1
Baden-Wuerttemberg,1845,8,15.9,1
Baden-Wuerttemberg,1845,9,14.3,1
Baden-Wuerttemberg,1845,10,10,1
Baden-Wuerttemberg,1845,11,6.7,1
Baden-Wuerttemberg,1845,12,4,1
Baden-Wuerttemberg,1846,1,1.3,1
Baden-Wuerttemberg,1846,2,5,1
Baden-Wuerttemberg,1846,3,7.2,1
Baden-Wuerttemberg,1846,4,9.6,1
Baden-Wuerttemberg,1846,5,14.4,1
Baden-Wuerttemberg,1846,6,20.9,1
Baden-Wuerttemberg,1846,7,21.5,1
Baden-Wuerttemberg,1846,8,20.7,1
Baden-Wuerttemberg,1846,9,16.8,1
Baden-Wuerttemberg,1846,10,11.4,1
Baden-Wuerttemberg,1846,11,4.6,1
Baden-Wuerttemberg,1846,12,-2.4,1
Baden-Wuerttemberg,1847,1,-0.3,1
Baden-Wuerttemberg,1847,2,-0.1,1
Baden-Wuerttemberg,1847,3,3.6,1
Baden-Wuerttemberg,1847,4,6.9,1
Baden-Wuerttemberg,1847,5,17.3,1
Baden-Wuerttemberg,1847,6,15.5,1
Baden-Wuerttemberg,1847,7,20.3,1
Baden-Wuerttemberg,1847,8,19.2,1
Baden-Wuerttemberg,1847,9,12.9,1
Baden-Wuerttemberg,1847,10,9.6,1
Baden-Wuerttemberg,1847,11,4.9,1
Baden-Wuerttemberg,1847,12,-1.1,1
Baden-Wuerttemberg,1848,1,-6,1
Baden-Wuerttemberg,1848,2,4.2,1
Baden-Wuerttemberg,1848,3,6.2,1
Baden-Wuerttemberg,1848,4,11.1,1
Baden-Wuerttemberg,1848,5,15.2,1
Baden-Wuerttemberg,1848,6,18.4,1
Baden-Wuerttemberg,1848,7,19.4,1
Baden-Wuerttemberg,1848,8,18.7,1
Baden-Wuerttemberg,1848,9,14.5,1
Baden-Wuerttemberg,1848,10,10.5,1
Baden-Wuerttemberg,1848,11,4.1,1
Baden-Wuerttemberg,1848,12,1.8,1
Baden-Wuerttemberg,1849,1,1.8,1
Baden-Wuerttemberg,1849,2,4.3,1
Baden-Wuerttemberg,1849,3,3.7,1
Baden-Wuerttemberg,1849,4,8.3,1
Baden-Wuerttemberg,1849,5,15.2,1
Baden-Wuerttemberg,1849,6,18.5,1
Baden-Wuerttemberg,1849,7,19,1
Baden-Wuerttemberg,1849,8,17,1
Baden-Wuerttemberg,1849,9,14.9,1
Baden-Wuerttemberg,1849,10,10,1
Baden-Wuerttemberg,1849,11,2.6,1
Baden-Wuerttemberg,1849,12,-0.7,1
Baden-Wuerttemberg,1850,1,-4.3,1
Baden-Wuerttemberg,1850,2,5.2,1
Baden-Wuerttemberg,1850,3,2.1,1
Baden-Wuerttemberg,1850,4,10,1
Baden-Wuerttemberg,1850,5,12.6,1
Baden-Wuerttemberg,1850,6,17.6,1
Baden-Wuerttemberg,1850,7,18.2,1
Baden-Wuerttemberg,1850,8,17.3,1
Baden-Wuerttemberg,1850,9,12,1
Baden-Wuerttemberg,1850,10,7.8,1
Baden-Wuerttemberg,1850,11,7.7,1
Baden-Wuerttemberg,1850,12,1.9,1
Baden-Wuerttemberg,1851,1,1.24,5
Baden-Wuerttemberg,1851,2,0.4,5
Baden-Wuerttemberg,1851,3,3.66,5
Baden-Wuerttemberg,1851,4,8.84,5
Baden-Wuerttemberg,1851,5,9.42,5
Baden-Wuerttemberg,1851,6,16.2,5
Baden-Wuerttemberg,1851,7,16.6,5
Baden-Wuerttemberg,1851,8,17.46,5
Baden-Wuerttemberg,1851,9,10.86,5
Baden-Wuerttemberg,1851,10,9.72,5
Baden-Wuerttemberg,1851,11,-0.16,5
Baden-Wuerttemberg,1851,12,-0.62,5
Baden-Wuerttemberg,1852,1,2.34,5
Baden-Wuerttemberg,1852,2,1.68,5
Baden-Wuerttemberg,1852,3,1.04,5
Baden-Wuerttemberg,1852,4,5.82,5
Baden-Wuerttemberg,1852,5,13.14,5
Baden-Wuerttemberg,1852,6,15.94,5
Baden-Wuerttemberg,1852,7,20.1,5
Baden-Wuerttemberg,1852,8,17.2,5
Baden-Wuerttemberg,1852,9,13.06,5
Baden-Wuerttemberg,1852,10,7.34,5
Baden-Wuerttemberg,1852,11,8.26,5
Baden-Wuerttemberg,1852,12,4.92,5
Baden-Wuerttemberg,1853,1,2.07,6
Baden-Wuerttemberg,1853,2,-1.8,6
Baden-Wuerttemberg,1853,3,-0.13,6
Baden-Wuerttemberg,1853,4,6.17,6
Baden-Wuerttemberg,1853,5,11.5,6
Baden-Wuerttemberg,1853,6,15.72,6
Baden-Wuerttemberg,1853,7,18.2,6
Baden-Wuerttemberg,1853,8,17.32,6
Baden-Wuerttemberg,1853,9,13.18,6
Baden-Wuerttemberg,1853,10,9.33,6
Baden-Wuerttemberg,1853,11,2.97,6
Baden-Wuerttemberg,1853,12,-4.38,6
Baden-Wuerttemberg,1854,1,-0.2,6
Baden-Wuerttemberg,1854,2,-1.38,6
Baden-Wuerttemberg,1854,3,3.83,6
Baden-Wuerttemberg,1854,4,8.63,6
Baden-Wuerttemberg,1854,5,13.47,6
Baden-Wuerttemberg,1854,6,15.03,6
Baden-Wuerttemberg,1854,7,18.53,6
Baden-Wuerttemberg,1854,8,16.62,6
Baden-Wuerttemberg,1854,9,13.62,6
Baden-Wuerttemberg,1854,10,9.57,6
Baden-Wuerttemberg,1854,11,1.83,6
Baden-Wuerttemberg,1854,12,2.37,6
Baden-Wuerttemberg,1855,1,-3.93,6
Baden-Wuerttemberg,1855,2,-0.92,6
Baden-Wuerttemberg,1855,3,3.57,6
Baden-Wuerttemberg,1855,4,7.32,6
Baden-Wuerttemberg,1855,5,11.33,6
Baden-Wuerttemberg,1855,6,16.43,6
Baden-Wuerttemberg,1855,7,17.57,6
Baden-Wuerttemberg,1855,8,18.48,6
Baden-Wuerttemberg,1855,9,13.68,6
Baden-Wuerttemberg,1855,10,11.22,6
Baden-Wuerttemberg,1855,11,2.52,6
Baden-Wuerttemberg,1855,12,-2.97,6
Baden-Wuerttemberg,1856,1,1.3,6
Baden-Wuerttemberg,1856,2,2.82,6
Baden-Wuerttemberg,1856,3,2.53,6
Baden-Wuerttemberg,1856,4,9.68,6
Baden-Wuerttemberg,1856,5,10.92,6
Baden-Wuerttemberg,1856,6,17.2,6
Baden-Wuerttemberg,1856,7,16.92,6
Baden-Wuerttemberg,1856,8,19.3,6
Baden-Wuerttemberg,1856,9,12.82,6
Baden-Wuerttemberg,1856,10,9.88,6
Baden-Wuerttemberg,1856,11,0.48,6
Baden-Wuerttemberg,1856,12,1.02,6
Baden-Wuerttemberg,1857,1,-1.03,6
Baden-Wuerttemberg,1857,2,-0.67,6
Baden-Wuerttemberg,1857,3,3.55,6
Baden-Wuerttemberg,1857,4,7.47,6
Baden-Wuerttemberg,1857,5,13.47,6
Baden-Wuerttemberg,1857,6,17.15,6
Baden-Wuerttemberg,1857,7,19.95,6
Baden-Wuerttemberg,1857,8,18.65,6
Baden-Wuerttemberg,1857,9,15.57,6
Baden-Wuerttemberg,1857,10,10.83,6
Baden-Wuerttemberg,1857,11,3.68,6
Baden-Wuerttemberg,1857,12,1.28,6
Baden-Wuerttemberg,1858,1,-3.43,6
Baden-Wuerttemberg,1858,2,-2.18,6
Baden-Wuerttemberg,1858,3,2.42,6
Baden-Wuerttemberg,1858,4,9.58,6
Baden-Wuerttemberg,1858,5,11.33,6
Baden-Wuerttemberg,1858,6,20.1,6
Baden-Wuerttemberg,1858,7,16.92,6
Baden-Wuerttemberg,1858,8,16.87,6
Baden-Wuerttemberg,1858,9,16.52,6
Baden-Wuerttemberg,1858,10,9.73,6
Baden-Wuerttemberg,1858,11,-0.33,6
Baden-Wuerttemberg,1858,12,1.42,6
Baden-Wuerttemberg,1859,1,-0.17,6
Baden-Wuerttemberg,1859,2,2.5,6
Baden-Wuerttemberg,1859,3,6.65,6
Baden-Wuerttemberg,1859,4,8.92,6
Baden-Wuerttemberg,1859,5,13.5,6
Baden-Wuerttemberg,1859,6,17.28,6
Baden-Wuerttemberg,1859,7,21.98,6
Baden-Wuerttemberg,1859,8,19.88,6
Baden-Wuerttemberg,1859,9,14.33,6
Baden-Wuerttemberg,1859,10,11.18,6
Baden-Wuerttemberg,1859,11,3.48,6
Baden-Wuerttemberg,1859,12,-1.22,6
Baden-Wuerttemberg,1860,1,2.25,6
Baden-Wuerttemberg,1860,2,-2.35,6
Baden-Wuerttemberg,1860,3,1.9,6
Baden-Wuerttemberg,1860,4,7.15,6
Baden-Wuerttemberg,1860,5,14.13,6
Baden-Wuerttemberg,1860,6,15.98,6
Baden-Wuerttemberg,1860,7,15.4,6
Baden-Wuerttemberg,1860,8,15.92,6
Baden-Wuerttemberg,1860,9,13.43,6
Baden-Wuerttemberg,1860,10,8.42,6
Baden-Wuerttemberg,1860,11,1.55,6
Baden-Wuerttemberg,1860,12,0.52,6
Baden-Wuerttemberg,1861,1,-4.88,6
Baden-Wuerttemberg,1861,2,3.23,6
Baden-Wuerttemberg,1861,3,4.67,6
Baden-Wuerttemberg,1861,4,6.9,6
Baden-Wuerttemberg,1861,5,11.67,6
Baden-Wuerttemberg,1861,6,17.13,6
Baden-Wuerttemberg,1861,7,17.47,6
Baden-Wuerttemberg,1861,8,18.9,6
Baden-Wuerttemberg,1861,9,13.45,6
Baden-Wuerttemberg,1861,10,10.7,6
Baden-Wuerttemberg,1861,11,4.65,6
Baden-Wuerttemberg,1861,12,-0.33,6
Baden-Wuerttemberg,1862,1,-0.23,6
Baden-Wuerttemberg,1862,2,1.48,6
Baden-Wuerttemberg,1862,3,7.37,6
Baden-Wuerttemberg,1862,4,11.1,6
Baden-Wuerttemberg,1862,5,15.62,6
Baden-Wuerttemberg,1862,6,15.7,6
Baden-Wuerttemberg,1862,7,18.12,6
Baden-Wuerttemberg,1862,8,16.98,6
Baden-Wuerttemberg,1862,9,15.13,6
Baden-Wuerttemberg,1862,10,11.05,6
Baden-Wuerttemberg,1862,11,4.48,6
Baden-Wuerttemberg,1862,12,1.83,6
Baden-Wuerttemberg,1863,1,2.28,6
Baden-Wuerttemberg,1863,2,1.92,6
Baden-Wuerttemberg,1863,3,4.65,6
Baden-Wuerttemberg,1863,4,9.48,6
Baden-Wuerttemberg,1863,5,14.35,6
Baden-Wuerttemberg,1863,6,16.38,6
Baden-Wuerttemberg,1863,7,17.47,6
Baden-Wuerttemberg,1863,8,19.22,6
Baden-Wuerttemberg,1863,9,13.23,6
Baden-Wuerttemberg,1863,10,10.83,6
Baden-Wuerttemberg,1863,11,5.13,6
Baden-Wuerttemberg,1863,12,2.42,6
Baden-Wuerttemberg,1864,1,-4.6,6
Baden-Wuerttemberg,1864,2,0.05,6
Baden-Wuerttemberg,1864,3,5.58,6
Baden-Wuerttemberg,1864,4,7.5,6
Baden-Wuerttemberg,1864,5,13.1,6
Baden-Wuerttemberg,1864,6,15.88,6
Baden-Wuerttemberg,1864,7,17.58,6
Baden-Wuerttemberg,1864,8,16.07,6
Baden-Wuerttemberg,1864,9,13.8,6
Baden-Wuerttemberg,1864,10,7.97,6
Baden-Wuerttemberg,1864,11,3.28,6
Baden-Wuerttemberg,1864,12,-2.88,6
Baden-Wuerttemberg,1865,1,1.25,6
Baden-Wuerttemberg,1865,2,-1.63,6
Baden-Wuerttemberg,1865,3,-0.13,6
Baden-Wuerttemberg,1865,4,12.52,6
Baden-Wuerttemberg,1865,5,16.93,6
Baden-Wuerttemberg,1865,6,16.38,6
Baden-Wuerttemberg,1865,7,20.48,6
Baden-Wuerttemberg,1865,8,17.02,6
Baden-Wuerttemberg,1865,9,16.4,6
Baden-Wuerttemberg,1865,10,10.32,6
Baden-Wuerttemberg,1865,11,5.98,6
Baden-Wuerttemberg,1865,12,-0.57,6
Baden-Wuerttemberg,1866,1,3.32,6
Baden-Wuerttemberg,1866,2,3.98,6
Baden-Wuerttemberg,1866,3,4.03,6
Baden-Wuerttemberg,1866,4,9.47,6
Baden-Wuerttemberg,1866,5,9.88,6
Baden-Wuerttemberg,1866,6,17.72,6
Baden-Wuerttemberg,1866,7,17.05,6
Baden-Wuerttemberg,1866,8,15.2,6
Baden-Wuerttemberg,1866,9,14.58,6
Baden-Wuerttemberg,1866,10,7.43,6
Baden-Wuerttemberg,1866,11,4,6
Baden-Wuerttemberg,1866,12,2.62,6
Baden-Wuerttemberg,1867,1,-0.95,6
Baden-Wuerttemberg,1867,2,4.45,6
Baden-Wuerttemberg,1867,3,3.33,6
Baden-Wuerttemberg,1867,4,8.37,6
Baden-Wuerttemberg,1867,5,12.85,6
Baden-Wuerttemberg,1867,6,15.53,6
Baden-Wuerttemberg,1867,7,16.07,6
Baden-Wuerttemberg,1867,8,17.82,6
Baden-Wuerttemberg,1867,9,14.25,6
Baden-Wuerttemberg,1867,10,7.48,6
Baden-Wuerttemberg,1867,11,1.78,6
Baden-Wuerttemberg,1867,12,-2.05,6
Baden-Wuerttemberg,1868,1,-1.88,6
Baden-Wuerttemberg,1868,2,2.77,6
Baden-Wuerttemberg,1868,3,2.92,6
Baden-Wuerttemberg,1868,4,7.33,6
Baden-Wuerttemberg,1868,5,17.8,6
Baden-Wuerttemberg,1868,6,17.22,6
Baden-Wuerttemberg,1868,7,18.35,6
Baden-Wuerttemberg,1868,8,18.03,6
Baden-Wuerttemberg,1868,9,15.72,6
Baden-Wuerttemberg,1868,10,9.07,6
Baden-Wuerttemberg,1868,11,1.32,7
Baden-Wuerttemberg,1868,12,5.51,7
Baden-Wuerttemberg,1869,1,-1.36,7
Baden-Wuerttemberg,1869,2,5.6,7
Baden-Wuerttemberg,1869,3,1,7
Baden-Wuerttemberg,1869,4,10.38,7
Baden-Wuerttemberg,1869,5,13.67,7
Baden-Wuerttemberg,1869,6,13.11,7
Baden-Wuerttemberg,1869,7,19.27,7
Baden-Wuerttemberg,1869,8,15.55,6
Baden-Wuerttemberg,1869,9,15,7
Baden-Wuerttemberg,1869,10,6.49,7
Baden-Wuerttemberg,1869,11,3.88,7
Baden-Wuerttemberg,1869,12,-1.05,7
Baden-Wuerttemberg,1870,1,-1.18,7
Baden-Wuerttemberg,1870,2,-2.99,7
Baden-Wuerttemberg,1870,3,1.57,7
Baden-Wuerttemberg,1870,4,7.93,7
Baden-Wuerttemberg,1870,5,13.57,7
Baden-Wuerttemberg,1870,6,16.24,7
Baden-Wuerttemberg,1870,7,19.57,6
Baden-Wuerttemberg,1870,8,15.12,7
Baden-Wuerttemberg,1870,9,11.7,7
Baden-Wuerttemberg,1870,10,8.36,7
Baden-Wuerttemberg,1870,11,3.46,7
Baden-Wuerttemberg,1870,12,-4.68,6
Baden-Wuerttemberg,1871,1,-4.56,7
Baden-Wuerttemberg,1871,2,1.9,7
Baden-Wuerttemberg,1871,3,5.29,7
Baden-Wuerttemberg,1871,4,8.09,7
Baden-Wuerttemberg,1871,5,10.86,7
Baden-Wuerttemberg,1871,6,12.91,7
Baden-Wuerttemberg,1871,7,18.09,7
Baden-Wuerttemberg,1871,8,17.56,7
Baden-Wuerttemberg,1871,9,15.49,7
Baden-Wuerttemberg,1871,10,6.17,8
Baden-Wuerttemberg,1871,11,0.52,8
Baden-Wuerttemberg,1871,12,-5.21,7
Baden-Wuerttemberg,1872,1,0.92,8
Baden-Wuerttemberg,1872,2,2.18,8
Baden-Wuerttemberg,1872,3,5.34,8
Baden-Wuerttemberg,1872,4,9.47,8
Baden-Wuerttemberg,1872,5,12.74,8
Baden-Wuerttemberg,1872,6,15.8,8
Baden-Wuerttemberg,1872,7,18.77,8
Baden-Wuerttemberg,1872,8,16.22,9
Baden-Wuerttemberg,1872,9,14.67,9
Baden-Wuerttemberg,1872,10,9.81,9
Baden-Wuerttemberg,1872,11,6.3,9
Baden-Wuerttemberg,1872,12,3.19,9
Baden-Wuerttemberg,1873,1,2.34,9
Baden-Wuerttemberg,1873,2,0.25,9
Baden-Wuerttemberg,1873,3,6.06,9
Baden-Wuerttemberg,1873,4,7.4,9
Baden-Wuerttemberg,1873,5,10.34,9
Baden-Wuerttemberg,1873,6,16.44,9
Baden-Wuerttemberg,1873,7,19.73,9
Baden-Wuerttemberg,1873,8,18.16,9
Baden-Wuerttemberg,1873,9,12.78,8
Baden-Wuerttemberg,1873,10,9.95,8
Baden-Wuerttemberg,1873,11,4.09,9
Baden-Wuerttemberg,1873,12,-0.14,8
Baden-Wuerttemberg,1874,1,1.01,8
Baden-Wuerttemberg,1874,2,-0.4,8
Baden-Wuerttemberg,1874,3,3.6,8
Baden-Wuerttemberg,1874,4,10.06,8
Baden-Wuerttemberg,1874,5,9.39,8
Baden-Wuerttemberg,1874,6,16.15,8
Baden-Wuerttemberg,1874,7,20.21,9
Baden-Wuerttemberg,1874,8,15.51,9
Baden-Wuerttemberg,1874,9,14.95,9
Baden-Wuerttemberg,1874,10,8.51,9
Baden-Wuerttemberg,1874,11,0.89,9
Baden-Wuerttemberg,1874,12,-1.82,8
Baden-Wuerttemberg,1875,1,1.83,9
Baden-Wuerttemberg,1875,2,-3.62,8
Baden-Wuerttemberg,1875,3,1.64,8
Baden-Wuerttemberg,1875,4,8.32,9
Baden-Wuerttemberg,1875,5,14.37,9
Baden-Wuerttemberg,1875,6,17.37,9
Baden-Wuerttemberg,1875,7,17.11,9
Baden-Wuerttemberg,1875,8,18.69,9
Baden-Wuerttemberg,1875,9,14.02,9
Baden-Wuerttemberg,1875,10,7.35,9
Baden-Wuerttemberg,1875,11,3.32,9
Baden-Wuerttemberg,1875,12,-2.35,9
Baden-Wuerttemberg,1876,1,-3.26,9
Baden-Wuerttemberg,1876,2,1.94,9
Baden-Wuerttemberg,1876,3,4.76,9
Baden-Wuerttemberg,1876,4,9.1,8
Baden-Wuerttemberg,1876,5,9.91,9
Baden-Wuerttemberg,1876,6,16.62,8
Baden-Wuerttemberg,1876,7,18.46,9
Baden-Wuerttemberg,1876,8,18.22,9
Baden-Wuerttemberg,1876,9,12.76,8
Baden-Wuerttemberg,1876,10,10.9,9
Baden-Wuerttemberg,1876,11,2.4,9
Baden-Wuerttemberg,1876,12,3.87,9
Baden-Wuerttemberg,1877,1,3.18,9
Baden-Wuerttemberg,1877,2,3.78,9
Baden-Wuerttemberg,1877,3,2.51,9
Baden-Wuerttemberg,1877,4,7.69,9
Baden-Wuerttemberg,1877,5,10.5,9
Baden-Wuerttemberg,1877,6,18.87,9
Baden-Wuerttemberg,1877,7,17.27,9
Baden-Wuerttemberg,1877,8,18.02,9
Baden-Wuerttemberg,1877,9,10.82,9
Baden-Wuerttemberg,1877,10,7.06,9
Baden-Wuerttemberg,1877,11,6.3,9
Baden-Wuerttemberg,1877,12,1.03,9
Baden-Wuerttemberg,1878,1,-0.89,9
